TimeStamp, Role, Frame#, EyeGazePos, EyeGazeDir, GazeHitPoint, GazeHitNormal, DwellDuration, IsFixation, CurrentHitObject
1175.03,True,65967,"0.19,1.65,-1.07","-0.02,0.03,1.00","0.17,1.72,1.59","-0.36,0.07,-0.93",0.0657959,True,Object4(Clone)
1175.08,True,65969,"0.20,1.65,-1.07","-0.02,0.02,1.00","0.17,1.70,1.59","-0.30,0.00,-0.95",0.05249023,True,Object4(Clone)
1175.15,True,65973,"0.20,1.65,-1.07","-0.02,0.01,1.00","0.17,1.69,1.59","-0.50,-0.12,-0.86",0.1174316,True,Object4(Clone)
1175.20,True,65975,"0.19,1.65,-1.07","-0.02,0.00,1.00","0.14,1.65,1.60","0.00,0.21,-0.98",0.1733398,True,Cell(Clone)
1175.26,True,65978,"0.19,1.65,-1.07","-0.03,0.00,1.00","0.12,1.65,1.60","0.00,0.05,-1.00",0.06005859,True,Cell(Clone)
1175.32,True,65980,"0.19,1.65,-1.07","-0.02,0.00,1.00","0.13,1.65,1.60","0.00,0.11,-0.99",0.1140137,True,Cell(Clone)
1175.38,True,65983,"0.19,1.65,-1.07","-0.02,0.01,1.00","0.13,1.65,1.60","0.00,0.35,-0.94",0.1759033,True,Cell(Clone)
1175.43,True,65986,"0.19,1.65,-1.07","-0.02,0.01,1.00","0.13,1.65,1.60","0.00,0.42,-0.91",0.2258301,True,Cell(Clone)
1175.49,True,65989,"0.19,1.65,-1.07","-0.02,0.01,1.00","0.17,1.69,1.59","-0.52,-0.02,-0.85",0.2901611,True,Object4(Clone)
1175.55,True,65993,"0.19,1.65,-1.07","-0.01,0.01,1.00","0.17,1.68,1.59","-0.17,-0.04,-0.98",0.0526123,True,Object4(Clone)
1175.62,True,65996,"0.18,1.65,-1.07","0.11,-0.07,0.99","0.46,1.49,1.59","0.10,-0.22,-0.97",0.1228027,False,Cube
1175.69,True,65999,"0.17,1.65,-1.07","0.21,-0.27,0.94","0.76,0.89,1.60","0.00,0.00,-1.00",0.06921387,False,Cell(Clone)
1175.75,True,66002,"0.17,1.65,-1.07","0.21,-0.27,0.94","0.75,0.89,1.60","0.00,0.00,-1.00",0.06176758,True,Cell(Clone)
1175.81,True,66006,"0.17,1.65,-1.07","0.21,-0.27,0.94","0.75,0.90,1.60","0.00,0.00,-1.00",0.1276855,True,Cell(Clone)
1175.88,True,66009,"0.17,1.65,-1.07","0.20,-0.26,0.95","0.74,0.93,1.59","-0.29,0.00,-0.96",0.19104,True,Quad
1175.93,True,66012,"0.17,1.65,-1.07","0.20,-0.26,0.95","0.74,0.94,1.59","-0.34,0.00,-0.94",0.05395508,True,Quad
1176.00,True,66015,"0.17,1.65,-1.07","0.21,-0.27,0.94","0.77,0.92,1.59","0.00,-0.33,-0.95",0.1219482,True,Quad
1176.06,True,66019,"0.18,1.65,-1.07","0.22,-0.27,0.94","0.82,0.89,1.59","-0.38,0.00,-0.92",0.1870117,True,Object4_5_0_3
1176.13,True,66022,"0.18,1.65,-1.07","0.22,-0.27,0.94","0.79,0.88,1.60","0.00,0.00,-1.00",0.06616211,True,Cell(Clone)
1176.20,True,66025,"0.18,1.65,-1.07","0.21,-0.27,0.94","0.77,0.92,1.59","0.00,-0.27,-0.96",0.06982422,True,Quad
1176.27,True,66028,"0.18,1.64,-1.06","0.22,-0.27,0.94","0.79,0.89,1.60","0.04,0.00,-1.00",0.06616211,True,Cell(Clone)
1176.32,True,66031,"0.18,1.64,-1.07","0.21,-0.27,0.94","0.78,0.90,1.60","0.00,0.00,-1.00",0.05041504,True,Cell(Clone)
1176.40,True,66035,"0.19,1.64,-1.07","0.21,-0.28,0.94","0.80,0.86,1.59","-0.38,0.00,-0.92",0.1376953,True,Quad
1176.46,True,66037,"0.19,1.64,-1.07","0.21,-0.28,0.94","0.77,0.84,1.59","0.05,0.40,-0.91",0.05969238,True,Object4_5_0_0
1176.53,True,66040,"0.19,1.64,-1.07","0.21,-0.28,0.94","0.77,0.88,1.60","0.00,0.00,-1.00",0.06567383,True,Cell(Clone)
1176.58,True,66043,"0.19,1.64,-1.07","0.21,-0.27,0.94","0.76,0.89,1.60","0.00,0.00,-1.00",0.0534668,True,Cell(Clone)
1176.65,True,66047,"0.19,1.65,-1.07","0.21,-0.26,0.94","0.77,0.92,1.59","0.00,-0.16,-0.99",0.1164551,True,Quad
1176.71,True,66049,"0.19,1.65,-1.07","0.21,-0.20,0.96","0.77,1.11,1.58","-0.27,-0.19,-0.94",0.06079102,True,Capsule
1176.76,True,66052,"0.19,1.65,-1.07","0.17,-0.01,0.99","0.62,1.64,1.58","0.16,-0.18,-0.97",0.05664063,False,Capsule
1176.81,True,66055,"0.19,1.65,-1.07","0.17,-0.01,0.99","0.62,1.64,1.58","0.19,-0.21,-0.96",0.0501709,True,Capsule
1176.88,True,66058,"0.19,1.65,-1.08","0.17,-0.02,0.99","0.64,1.61,1.59","0.09,0.00,-1.00",0.1169434,True,Quad
1176.93,True,66061,"0.20,1.65,-1.08","0.17,-0.02,0.98","0.66,1.59,1.59","-0.19,0.00,-0.98",0.05126953,True,Cube
1177.00,True,66065,"0.21,1.65,-1.08","0.01,0.02,1.00","0.20,1.71,1.59","0.57,0.00,-0.82",0.06481934,False,Object4(Clone)
1177.28,True,66081,"0.23,1.65,-1.09","-0.02,0.02,1.00","0.17,1.70,1.59","0.00,0.00,-1.00",0.2852783,True,Object4(Clone)
1177.36,True,66085,"0.24,1.65,-1.09","-0.02,0.02,1.00","0.18,1.69,1.59","0.00,0.00,-1.00",0.3653564,True,Object4(Clone)
1177.41,True,66088,"0.24,1.65,-1.09","-0.02,0.01,1.00","0.18,1.69,1.59","0.00,0.00,-1.00",0.4172363,True,Object4(Clone)
1177.48,True,66091,"0.24,1.65,-1.09","-0.03,0.01,1.00","0.17,1.69,1.59","-0.11,0.00,-0.99",0.4838867,True,Object4(Clone)
1177.53,True,66094,"0.25,1.65,-1.09","-0.04,0.02,1.00","0.17,1.70,1.59","-0.47,0.00,-0.88",0.5343018,True,Object4(Clone)
1177.60,True,66098,"0.25,1.65,-1.09","-0.05,0.02,1.00","0.14,1.72,1.60","-0.27,-0.32,-0.91",0.6002197,True,Quad
1177.68,True,66102,"0.26,1.65,-1.09","-0.05,0.01,1.00","0.12,1.65,1.60","0.00,0.44,-0.90",0.07910156,True,Cell(Clone)
1177.73,True,66105,"0.26,1.65,-1.09","-0.05,0.00,1.00","0.13,1.65,1.60","0.00,0.18,-0.98",0.05554199,True,Cell(Clone)
1177.80,True,66109,"0.26,1.65,-1.09","-0.05,0.00,1.00","0.13,1.65,1.60","0.00,0.00,-1.00",0.1199951,True,Cell(Clone)
1177.85,True,66112,"0.27,1.64,-1.09","-0.06,0.00,1.00","0.11,1.64,1.60","-0.13,0.00,-0.99",0.1706543,True,Cell(Clone)
1177.91,True,66115,"0.27,1.64,-1.09","-0.06,-0.01,1.00","0.08,1.63,1.59","0.25,0.00,-0.97",0.2391357,True,Quad
1178.30,True,66135,"0.25,1.64,-1.09","-0.04,-0.04,1.00","0.15,1.54,1.59","0.00,-0.22,-0.98",0.3837891,True,Quad
1178.36,True,66139,"0.24,1.64,-1.09","-0.04,-0.03,1.00","0.15,1.57,1.58","-0.21,-0.16,-0.96",0.06616211,True,Capsule
1178.43,True,66142,"0.23,1.64,-1.09","-0.03,-0.04,1.00","0.16,1.54,1.59","0.00,0.00,-1.00",0.06604004,True,Quad
1178.48,True,66145,"0.22,1.64,-1.09","-0.02,-0.03,1.00","0.16,1.58,1.58","0.07,-0.08,-0.99",0.05114746,True,Capsule
1178.57,True,66149,"0.22,1.65,-1.08","-0.02,-0.02,1.00","0.16,1.58,1.58","0.03,0.03,-1.00",0.08361816,True,Capsule
1178.63,True,66152,"0.21,1.65,-1.08","-0.01,-0.01,1.00","0.19,1.61,1.59","-0.07,0.00,-1.00",0.1479492,True,Quad
1178.70,True,66156,"0.20,1.65,-1.08","0.00,-0.01,1.00","0.21,1.62,1.59","0.00,0.00,-1.00",0.06604004,True,Quad
1178.77,True,66159,"0.20,1.65,-1.08","0.02,-0.01,1.00","0.24,1.62,1.59","0.00,0.00,-1.00",0.1437988,True,Quad
1178.83,True,66162,"0.19,1.65,-1.08","0.02,-0.01,1.00","0.24,1.62,1.59","0.00,0.00,-1.00",0.1998291,True,Quad
1178.88,True,66165,"0.19,1.65,-1.08","0.02,-0.01,1.00","0.23,1.62,1.59","0.00,0.00,-1.00",0.2501221,True,Quad
1178.94,True,66168,"0.19,1.65,-1.08","0.02,-0.01,1.00","0.24,1.63,1.59","0.13,0.00,-0.99",0.3116455,True,Quad
1179.00,True,66172,"0.18,1.65,-1.08","0.03,-0.01,1.00","0.24,1.62,1.59","0.24,0.00,-0.97",0.3670654,True,Quad
1179.06,True,66175,"0.18,1.65,-1.08","0.02,-0.01,1.00","0.23,1.62,1.59","0.00,0.00,-1.00",0.4332275,True,Quad
1179.13,True,66178,"0.18,1.65,-1.08","0.01,-0.01,1.00","0.22,1.62,1.59","0.00,0.00,-1.00",0.4957275,True,Quad
1179.18,True,66181,"0.18,1.65,-1.08","0.01,-0.01,1.00","0.21,1.62,1.59","0.00,0.00,-1.00",0.5505371,True,Quad
1179.25,True,66184,"0.18,1.65,-1.08","0.01,-0.01,1.00","0.21,1.62,1.59","0.00,0.00,-1.00",0.6173096,True,Quad
1179.30,True,66187,"0.18,1.65,-1.08","0.01,-0.01,1.00","0.22,1.62,1.59","0.00,0.00,-1.00",0.6690674,True,Quad
1179.35,True,66189,"0.18,1.65,-1.08","0.02,-0.01,1.00","0.23,1.62,1.59","0.00,0.00,-1.00",0.7236328,True,Quad
1179.41,True,66192,"0.17,1.65,-1.08","0.18,0.00,0.98","0.63,1.64,1.58","0.35,-0.17,-0.92",0.7845459,False,Capsule
1179.47,True,66194,"0.17,1.65,-1.08","0.19,0.00,0.98","0.68,1.64,1.58","-0.24,0.08,-0.97",0.05297852,True,Capsule
1179.53,True,66198,"0.18,1.65,-1.08","0.19,0.00,0.98","0.68,1.64,1.58","-0.09,0.10,-0.99",0.06298828,True,Capsule
1179.59,True,66200,"0.18,1.65,-1.08","0.19,0.00,0.98","0.68,1.64,1.58","-0.03,0.03,-1.00",0.1191406,True,Capsule
1179.65,True,66203,"0.18,1.65,-1.08","0.19,0.00,0.98","0.68,1.64,1.58","-0.01,0.01,-1.00",0.1810303,True,Capsule
1179.71,True,66207,"0.18,1.65,-1.08","0.19,-0.01,0.98","0.68,1.63,1.58","-0.10,-0.17,-0.98",0.2468262,True,Capsule
1179.78,True,66210,"0.19,1.65,-1.08","0.19,-0.01,0.98","0.68,1.63,1.58","0.07,-0.14,-0.99",0.3083496,True,Capsule
1179.83,True,66213,"0.19,1.65,-1.08","0.20,-0.02,0.98","0.70,1.60,1.59","0.17,-0.07,-0.98",0.3662109,True,Quad
1179.90,True,66217,"0.18,1.64,-1.08","0.23,-0.20,0.95","0.82,1.11,1.59","-0.33,-0.12,-0.94",0.06323242,False,Cylinder
1179.96,True,66220,"0.18,1.64,-1.08","0.23,-0.23,0.95","0.82,1.00,1.58","0.04,0.34,-0.94",0.06469727,True,Sphere
1180.02,True,66224,"0.18,1.64,-1.08","0.22,-0.23,0.95","0.81,1.00,1.58","-0.29,0.35,-0.89",0.05847168,True,Sphere
1180.08,True,66227,"0.18,1.64,-1.08","0.21,-0.22,0.95","0.77,1.04,1.60","0.00,0.00,-1.00",0.1199951,True,Cell(Clone)
1180.15,True,66231,"0.18,1.64,-1.08","0.21,-0.22,0.95","0.75,1.05,1.60","0.00,0.00,-1.00",0.06604004,True,Cell(Clone)
1180.20,True,66233,"0.18,1.64,-1.08","0.22,-0.28,0.94","0.80,0.85,1.59","-0.17,0.00,-0.98",0.116333,True,Quad
1180.27,True,66236,"0.19,1.64,-1.08","0.22,-0.28,0.93","0.82,0.86,1.59","-0.18,-0.24,-0.95",0.07507324,True,Cylinder
1180.32,True,66238,"0.19,1.64,-1.08","0.22,-0.28,0.93","0.82,0.86,1.58","-0.12,-0.18,-0.98",0.05090332,True,Cylinder
1180.38,True,66241,"0.18,1.64,-1.08","0.22,-0.27,0.94","0.82,0.86,1.59","-0.31,0.22,-0.92",0.1085205,True,Cylinder
1180.45,True,66244,"0.19,1.64,-1.08","0.22,-0.27,0.94","0.80,0.88,1.59","-0.21,0.28,-0.94",0.1738281,True,Quad
1180.50,True,66247,"0.18,1.64,-1.08","0.22,-0.26,0.94","0.80,0.88,1.59","-0.15,0.33,-0.93",0.05187988,True,Quad
1180.56,True,66250,"0.18,1.64,-1.08","0.22,-0.26,0.94","0.79,0.92,1.59","0.13,-0.36,-0.92",0.1176758,True,Quad
1180.63,True,66254,"0.18,1.64,-1.08","0.21,-0.26,0.94","0.77,0.92,1.59","0.00,-0.19,-0.98",0.06542969,True,Quad
1180.70,True,66258,"0.18,1.64,-1.08","0.21,-0.26,0.94","0.76,0.92,1.59","0.00,-0.09,-1.00",0.1325684,True,Quad
1180.75,True,66260,"0.18,1.64,-1.08","0.21,-0.26,0.94","0.77,0.92,1.59","0.00,-0.23,-0.97",0.1844482,True,Quad
1180.81,True,66262,"0.18,1.64,-1.08","0.15,-0.20,0.97","0.59,1.09,1.60","0.00,0.00,-1.00",0.2496338,False,Cell(Clone)
1180.88,True,66266,"0.18,1.64,-1.08","0.08,-0.06,1.00","0.39,1.48,1.59","0.00,0.00,-1.00",0.06555176,False,Quad
1180.94,True,66269,"0.19,1.64,-1.08","0.08,-0.06,1.00","0.39,1.50,1.59","0.00,0.00,-1.00",0.06286621,True,Quad
1181.00,True,66273,"0.19,1.64,-1.08","0.08,-0.06,0.99","0.39,1.48,1.59","0.12,0.00,-0.99",0.1169434,True,Quad
1181.05,True,66276,"0.19,1.64,-1.08","0.09,-0.07,0.99","0.43,1.45,1.59","-0.34,0.02,-0.94",0.1679688,True,Quad
1181.11,True,66279,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.43,1.45,1.59","-0.15,-0.16,-0.98",0.06628418,True,Quad
1181.18,True,66283,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.44,1.42,1.59","-0.29,0.00,-0.96",0.131958,True,Cube
1181.23,True,66286,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.42,1.43,1.60","0.00,-0.05,-1.00",0.05334473,True,Cell(Clone)
1181.28,True,66288,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.42,1.43,1.60","0.00,-0.11,-0.99",0.05126953,True,Cell(Clone)
1181.35,True,66290,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.42,1.42,1.60","0.00,0.00,-1.00",0.1181641,True,Cell(Clone)
1181.41,True,66293,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.42,1.43,1.60","0.00,-0.11,-0.99",0.06396484,True,Cell(Clone)
1181.49,True,66296,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.45,1.44,1.59","-0.41,-0.28,-0.87",0.07128906,True,Object1_3_4_0
1181.55,True,66299,"0.18,1.64,-1.08","0.09,-0.09,0.99","0.44,1.42,1.59","-0.19,-0.13,-0.97",0.06091309,True,Cube
1181.61,True,66303,"0.18,1.64,-1.08","0.09,-0.09,0.99","0.44,1.42,1.59","-0.29,-0.06,-0.96",0.06726074,True,Cube
1181.68,True,66307,"0.18,1.64,-1.08","0.09,-0.09,0.99","0.44,1.42,1.59","-0.26,-0.07,-0.96",0.1328125,True,Cube
1181.75,True,66311,"0.18,1.64,-1.08","0.09,-0.08,0.99","0.44,1.43,1.59","-0.27,0.00,-0.96",0.1990967,True,Cube
1181.81,True,66313,"0.18,1.64,-1.08","0.11,-0.09,0.99","0.47,1.41,1.59","0.00,0.00,-1.00",0.2663574,True,Quad
1181.86,True,66316,"0.18,1.64,-1.09","0.10,-0.02,1.00","0.44,1.61,1.58","-0.15,-0.21,-0.97",0.05114746,True,Sphere
1181.91,True,66319,"0.17,1.64,-1.08","0.23,-0.21,0.95","0.82,1.06,1.59","-0.10,0.20,-0.98",0.05041504,False,Object2_5_1_3
1181.98,True,66322,"0.17,1.64,-1.08","0.23,-0.21,0.95","0.82,1.06,1.59","-0.25,0.19,-0.95",0.06872559,True,Object2_5_1_3
1182.05,True,66325,"0.17,1.64,-1.08","0.23,-0.21,0.95","0.80,1.08,1.59","-0.01,0.00,-1.00",0.1317139,True,Quad
1182.11,True,66328,"0.17,1.64,-1.08","0.23,-0.20,0.95","0.80,1.08,1.59","-0.08,0.00,-1.00",0.06616211,True,Quad
1182.17,True,66332,"0.17,1.64,-1.08","0.23,-0.20,0.95","0.81,1.08,1.59","0.00,0.00,-1.00",0.1246338,True,Quad
1182.23,True,66335,"0.17,1.64,-1.08","0.23,-0.21,0.95","0.81,1.08,1.59","0.00,-0.09,-1.00",0.1850586,True,Quad
1182.29,True,66338,"0.17,1.64,-1.08","0.21,-0.27,0.94","0.74,0.89,1.60","0.00,0.00,-1.00",0.2478027,True,Cell(Clone)
1182.36,True,66341,"0.17,1.64,-1.08","0.21,-0.27,0.94","0.74,0.89,1.60","0.00,0.00,-1.00",0.06323242,True,Cell(Clone)
1182.41,True,66344,"0.17,1.64,-1.08","0.21,-0.27,0.94","0.74,0.92,1.59","0.00,-0.43,-0.90",0.1193848,True,Quad
1182.48,True,66347,"0.17,1.64,-1.08","0.21,-0.26,0.94","0.74,0.92,1.59","0.00,-0.32,-0.95",0.06799316,True,Quad
1182.55,True,66351,"0.17,1.64,-1.08","0.21,-0.27,0.94","0.75,0.89,1.60","0.00,0.00,-1.00",0.1329346,True,Cell(Clone)
1182.63,True,66354,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.89,1.60","0.00,0.00,-1.00",0.08178711,True,Cell(Clone)
1182.68,True,66357,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.89,1.60","0.00,0.00,-1.00",0.131958,True,Cell(Clone)
1182.73,True,66360,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.88,1.60","0.00,0.00,-1.00",0.182373,True,Cell(Clone)
1182.78,True,66363,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.88,1.60","0.00,0.00,-1.00",0.2337646,True,Cell(Clone)
1182.85,True,66366,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.88,1.60","0.00,0.00,-1.00",0.3000488,True,Cell(Clone)
1182.90,True,66369,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.88,1.60","0.00,0.00,-1.00",0.3508301,True,Cell(Clone)
1182.96,True,66373,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.88,1.60","0.00,0.00,-1.00",0.4163818,True,Cell(Clone)
1183.01,True,66376,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.89,1.60","0.00,0.00,-1.00",0.4675293,True,Cell(Clone)
1183.08,True,66380,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.89,1.60","0.00,0.00,-1.00",0.5340576,True,Cell(Clone)
1183.15,True,66384,"0.18,1.64,-1.08","0.20,-0.27,0.94","0.75,0.90,1.60","0.00,0.00,-1.00",0.5996094,True,Cell(Clone)
1183.20,True,66387,"0.18,1.64,-1.08","0.21,-0.27,0.94","0.76,0.88,1.60","0.00,0.00,-1.00",0.6503906,True,Cell(Clone)
1183.26,True,66391,"0.18,1.64,-1.08","0.21,-0.27,0.94","0.76,0.90,1.60","0.00,0.00,-1.00",0.7160645,True,Cell(Clone)
1183.33,True,66393,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.89,1.60","0.00,0.00,-1.00",0.7810059,True,Cell(Clone)
1183.38,True,66396,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.89,1.60","0.00,0.00,-1.00",0.8328857,True,Cell(Clone)
1183.45,True,66399,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.89,1.60","0.00,0.00,-1.00",0.9008789,True,Cell(Clone)
1183.51,True,66403,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.89,1.60","0.00,0.00,-1.00",0.9674072,True,Cell(Clone)
1183.56,True,66406,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.89,1.60","0.00,0.00,-1.00",1.017578,True,Cell(Clone)
1183.62,True,66409,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.90,1.60","0.00,0.00,-1.00",1.068481,True,Cell(Clone)
1183.68,True,66412,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.90,1.60","0.00,0.00,-1.00",1.133301,True,Cell(Clone)
1183.75,True,66416,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.90,1.60","0.00,0.00,-1.00",1.199951,True,Cell(Clone)
1183.81,True,66419,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.90,1.60","0.00,0.00,-1.00",1.26355,True,Cell(Clone)
1183.86,True,66421,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.74,0.88,1.60","0.00,0.00,-1.00",1.316772,True,Cell(Clone)
1183.93,True,66425,"0.17,1.64,-1.08","0.21,-0.28,0.94","0.76,0.87,1.60","0.00,0.00,-1.00",1.382813,True,Cell(Clone)
1183.98,True,66427,"0.17,1.64,-1.08","0.21,-0.29,0.93","0.76,0.83,1.59","-0.03,-0.03,-1.00",1.432861,True,Object4_5_0_0
1184.03,True,66430,"0.17,1.64,-1.08","0.21,-0.31,0.93","0.76,0.78,1.59","0.00,0.00,-1.00",0.0513916,True,Quad
1184.08,True,66433,"0.17,1.64,-1.08","0.21,-0.30,0.93","0.76,0.80,1.58","-0.08,-0.09,-0.99",0.05004883,True,Cylinder
1184.13,True,66435,"0.17,1.64,-1.08","0.20,-0.29,0.94","0.74,0.82,1.59","0.00,0.10,-0.99",0.05285645,True,Quad
1184.18,True,66437,"0.17,1.64,-1.08","0.20,-0.28,0.94","0.74,0.82,1.59","-0.14,0.38,-0.92",0.0501709,True,Quad
1184.25,True,66441,"0.17,1.64,-1.08","0.20,-0.27,0.94","0.73,0.87,1.60","0.00,0.00,-1.00",0.1124268,True,Cell(Clone)
1184.30,True,66443,"0.17,1.64,-1.08","0.20,-0.26,0.94","0.74,0.92,1.59","-0.13,-0.30,-0.94",0.05065918,True,Quad
1184.36,True,66446,"0.17,1.64,-1.08","0.20,-0.25,0.95","0.74,0.94,1.59","-0.18,0.00,-0.98",0.05993652,True,Quad
1184.43,True,66450,"0.17,1.64,-1.09","0.20,-0.25,0.95","0.74,0.95,1.59","-0.19,0.00,-0.98",0.1330566,True,Quad
1184.48,True,66453,"0.17,1.64,-1.09","0.20,-0.25,0.95","0.74,0.95,1.59","-0.17,0.00,-0.98",0.1844482,True,Quad
1184.53,True,66456,"0.17,1.64,-1.09","0.20,-0.25,0.95","0.74,0.94,1.59","-0.28,0.00,-0.96",0.2357178,True,Quad
1184.59,True,66458,"0.17,1.64,-1.09","0.20,-0.25,0.95","0.74,0.95,1.59","-0.37,0.00,-0.93",0.2901611,True,Quad
1184.65,True,66461,"0.17,1.64,-1.09","0.20,-0.24,0.95","0.72,0.96,1.60","-0.04,0.00,-1.00",0.3500977,True,Cell(Clone)
1184.71,True,66464,"0.18,1.64,-1.09","0.12,-0.12,0.98","0.50,1.31,1.59","0.00,0.00,-1.00",0.06225586,False,Quad
1184.77,True,66468,"0.17,1.64,-1.09","0.11,-0.10,0.99","0.47,1.38,1.59","0.00,-0.24,-0.97",0.0559082,True,Quad
1184.85,True,66471,"0.17,1.65,-1.09","0.10,-0.09,0.99","0.45,1.42,1.59","-0.10,-0.15,-0.98",0.08056641,True,Cube
1184.90,True,66474,"0.17,1.65,-1.09","0.10,-0.06,0.99","0.43,1.48,1.59","0.00,0.00,-1.00",0.05078125,True,Quad
1184.96,True,66477,"0.17,1.65,-1.09","0.09,-0.05,0.99","0.44,1.50,1.59","-0.54,0.09,-0.83",0.06396484,True,Cube
1185.02,True,66481,"0.17,1.65,-1.09","0.09,-0.06,0.99","0.44,1.49,1.59","-0.45,-0.02,-0.89",0.06005859,True,Cube
1185.07,True,66483,"0.17,1.65,-1.09","0.10,-0.07,0.99","0.43,1.47,1.59","0.00,0.00,-1.00",0.1105957,True,Quad
1185.13,True,66486,"0.17,1.65,-1.09","0.10,-0.07,0.99","0.45,1.45,1.59","-0.20,0.20,-0.96",0.06176758,True,Object1_3_4_0
1185.20,True,66490,"0.17,1.65,-1.09","0.10,-0.07,0.99","0.45,1.45,1.59","-0.09,0.13,-0.99",0.06530762,True,Object1_3_4_0
1185.25,True,66492,"0.17,1.65,-1.09","0.10,-0.07,0.99","0.45,1.45,1.59","-0.01,0.18,-0.98",0.1169434,True,Object1_3_4_0
1185.31,True,66496,"0.17,1.65,-1.09","0.11,-0.07,0.99","0.45,1.45,1.59","0.00,0.22,-0.98",0.1806641,True,Object1_3_4_0
1185.37,True,66498,"0.17,1.65,-1.09","0.11,-0.06,0.99","0.45,1.49,1.59","-0.14,-0.14,-0.98",0.234375,True,Cube
1185.42,True,66501,"0.17,1.65,-1.09","0.11,-0.06,0.99","0.45,1.49,1.59","-0.14,-0.14,-0.98",0.05114746,True,Cube
1185.48,True,66504,"0.17,1.65,-1.09","0.11,-0.07,0.99","0.46,1.47,1.59","0.00,0.00,-1.00",0.1094971,True,Quad
1185.53,True,66508,"0.17,1.65,-1.09","0.11,-0.07,0.99","0.46,1.45,1.59","0.00,0.16,-0.99",0.05432129,True,Object1_3_4_0
1185.58,True,66510,"0.16,1.65,-1.09","0.11,-0.07,0.99","0.45,1.45,1.59","-0.05,0.19,-0.98",0.05310059,True,Object1_3_4_0
1185.65,True,66514,"0.16,1.65,-1.09","0.10,-0.07,0.99","0.43,1.48,1.59","-0.03,0.00,-1.00",0.1170654,True,Quad
1185.71,True,66517,"0.16,1.65,-1.09","0.10,-0.07,0.99","0.44,1.49,1.59","-0.20,-0.35,-0.92",0.06567383,True,Cube
1185.78,True,66521,"0.16,1.65,-1.09","0.19,0.01,0.98","0.68,1.67,1.59","-0.08,0.08,-0.99",0.06616211,False,Object3_4_5_3
1185.85,True,66524,"0.16,1.65,-1.09","0.18,0.02,0.98","0.67,1.67,1.59","-0.25,0.43,-0.87",0.06530762,True,Object3_4_5_3
1185.91,True,66527,"0.16,1.65,-1.09","0.19,0.01,0.98","0.67,1.67,1.59","-0.03,0.10,-0.99",0.133667,True,Object3_4_5_3
1185.97,True,66529,"0.16,1.65,-1.09","0.19,0.01,0.98","0.67,1.67,1.59","-0.05,0.29,-0.96",0.1856689,True,Object3_4_5_3
1186.08,True,66535,"0.16,1.65,-1.09","0.11,-0.06,0.99","0.46,1.50,1.59","-0.09,-0.09,-0.99",0.3037109,False,Object1_3_4_2
1186.15,True,66539,"0.16,1.65,-1.09","0.12,-0.06,0.99","0.47,1.48,1.59","0.00,0.00,-1.00",0.06433105,True,Quad
1186.22,True,66542,"0.16,1.65,-1.09","0.12,-0.06,0.99","0.46,1.49,1.59","0.18,0.12,-0.98",0.06958008,True,Cube
1186.28,True,66546,"0.16,1.65,-1.09","0.11,-0.06,0.99","0.46,1.50,1.59","-0.06,-0.06,-1.00",0.0637207,True,Object1_3_4_2
1186.33,True,66549,"0.16,1.65,-1.09","0.11,-0.06,0.99","0.46,1.50,1.59","-0.03,-0.04,-1.00",0.05004883,True,Object1_3_4_2
1186.40,True,66552,"0.16,1.65,-1.09","0.11,-0.06,0.99","0.46,1.50,1.59","-0.08,-0.11,-0.99",0.1165771,True,Object1_3_4_2
1186.45,True,66555,"0.17,1.65,-1.09","-0.02,0.00,1.00","0.12,1.65,1.60","0.00,0.08,-1.00",0.168335,False,Cell(Clone)
1186.50,True,66557,"0.18,1.65,-1.09","-0.04,0.01,1.00","0.07,1.67,1.59","0.26,0.23,-0.94",0.05297852,True,Object1_0_5_3
